Store Company ID,Company Name,Address 1,City,State,Zip,Country,Phone,company_name
1000812447,Pizza Hut,2600 Lafayette Rd,PORTSMOUTH,NH,03801-5618,United States of America,6034367488.0,pizza_hut
2000407389,Papa John's Pizza,10 Pettee Brook Ln,DURHAM,NH,03824-2345,United States of America,6038689999.0,papa_johns_pizza
2000464173,Pizza Hut,100 Portsmouth Ave,EXETER,NH,03833-2109,United States of America,6037724841.0,pizza_hut
1000813178,Pizza Hut,295 Forest Ave,PORTLAND,ME,04101-2018,United States of America,2077721915.0,pizza_hut
2000027231,Little Caesars Pizza,1080 Brighton Ave,PORTLAND,ME,04102-1030,United States of America,2078742800.0,little_caesars_pizza
1000816123,Pizza Hut,445 Center St,AUBURN,ME,04210-6215,United States of America,2077776688.0,pizza_hut
2000463935,Pizza Hut,791 Lisbon St,LEWISTON,ME,04240-6600,United States of America,2077841932.0,pizza_hut
1000877423,Little Caesars Pizza,688 Hogan Rd,BANGOR,ME,04401-3604,United States of America,2079425520.0,little_caesars_pizza
1000817532,Pizza Hut,557 Wilson St,BREWER,ME,04412-1418,United States of America,2079897788.0,pizza_hut
2000464761,Pizza Hut,471 Riverside Ave,BURLINGTON,VT,05401-1407,United States of America,8028620222.0,pizza_hut
2000464762,Pizza Hut,49 Heineberg Dr,COLCHESTER,VT,05446-7804,United States of America,8028607272.0,pizza_hut
2000329655,Papa John's Pizza,695 Park Ave,BLOOMFIELD,CT,06002-2402,United States of America,8602430250.0,papa_johns_pizza
1000960459,Papa John's Pizza,662 Farmington Ave,BRISTOL,CT,06010-3912,United States of America,8605897272.0,papa_johns_pizza
2000329548,Papa John's Pizza,333 Arch St,NEW BRITAIN,CT,06051-2520,United States of America,8602237272.0,papa_johns_pizza
2000329576,Papa John's Pizza,40 Windsorville Rd,VERNON ROCKVILLE,CT,06066-2385,United States of America,8604540493.0,papa_johns_pizza
2000182988,Papa John's Pizza,946 Cromwell Ave,ROCKY HILL,CT,06067-3004,United States of America,8607217272.0,papa_johns_pizza
2000182987,Papa John's Pizza,140 Main St,MIDDLETOWN,CT,06457-3437,United States of America,8603467272.0,papa_johns_pizza
2000407363,Papa John's Pizza,329 Old Gate Ln,MILFORD,CT,06460-8615,United States of America,2038762000.0,papa_johns_pizza
2000329393,Papa John's Pizza,116 Boston Post Rd,ORANGE,CT,06477-3223,United States of America,2037997272.0,papa_johns_pizza
2000407362,Papa John's Pizza,23 Hemingway Ave,EAST HAVEN,CT,06512-3443,United States of America,2034687272.0,papa_johns_pizza
2000463568,Pizza Hut,19 Glenville St,GREENWICH,CT,06831-3636,United States of America,2035314411.0,pizza_hut
2000464195,Pizza Hut,1003 Saint Georges Ave,RAHWAY,NJ,07065-2630,United States of America,7323817700.0,pizza_hut
2000198784,The Office Beer Bar & Grill,32 Chestnut St,RIDGEWOOD,NJ,07450-3804,United States of America,2016521070.0,the_office_beer_bar_&_grill
2000464181,Pizza Hut,407 E Madison Ave,DUMONT,NJ,07628-2637,United States of America,2013841100.0,pizza_hut
2000464196,Pizza Hut,431 Broad St,SHREWSBURY,NJ,07702-4001,United States of America,7325303330.0,pizza_hut
2000345002,Little Caesars Pizza,30 International Dr S,FLANDERS,NJ,07836-4107,United States of America,9736913313.0,little_caesars_pizza
1000905176,Villa Fresh Italian Kitchen,301 Mount Hope Ave,ROCKAWAY,NJ,07866-2130,United States of America,9733617986.0,villa_fresh_italian_kitchen
2000425652,Little Caesars Pizza,337 US Highway 46,ROCKAWAY,NJ,07866-3834,United States of America,9739570700.0,little_caesars_pizza
1000850089,Chuck E. Cheese's,2497 Mount Holly Rd,BURLINGTON,NJ,08016-4162,United States of America,6093869928.0,chuck_e_cheeses
2000464199,Pizza Hut,8010 Centennial Blvd,VOORHEES,NJ,08043-4681,United States of America,8564249115.0,pizza_hut
1000819918,Pizza Hut,789 E Route 70,MARLTON,NJ,08053-2342,United States of America,8569881818.0,pizza_hut
1000817930,Pizza Hut,6006 Route 130,DELRAN,NJ,08075-1865,United States of America,8567643500.0,pizza_hut
2000405851,Marco's Pizza,201 Egg Harbor Rd,SEWELL,NJ,08080-3107,United States of America,8563020616.0,marcos_pizza
2000405852,Marco's Pizza,511 Cross Keys Rd,SICKLERVILLE,NJ,08081-4368,United States of America,8565138000.0,marcos_pizza
2000464197,Pizza Hut,18 MacArthur Blvd,SOMERS POINT,NJ,08244-1776,United States of America,6099264545.0,pizza_hut
1000815446,Pizza Hut,406 W Rio Grande Ave,WILDWOOD,NJ,08260-1524,United States of America,6097294833.0,pizza_hut
2000575625,Pizza Hut,2100 N 2nd St,MILLVILLE,NJ,08332-1304,United States of America,8563271369.0,pizza_hut
2000242523,Little Caesars Pizza,1061 White Horse Ave,TRENTON,NJ,08610-1400,United States of America,6095850504.0,little_caesars_pizza
2000393641,Little Caesars Pizza,2695 S Broad St,TRENTON,NJ,08610-4017,United States of America,6098881414.0,little_caesars_pizza
2000242649,Little Caesars Pizza,2132 State Route 27,EDISON,NJ,08817-3332,United States of America,7326623252.0,little_caesars_pizza
1000818979,Pizza Hut,7 Ernston Rd,PARLIN,NJ,08859-1769,United States of America,7325259500.0,pizza_hut
1000942496,Sbarro,22 W 34th St,NEW YORK,NY,10001-3010,United States of America,2125643431.0,sbarro
2000037530,Papa John's Pizza,12 E 37th St,NEW YORK,NY,10016-2823,United States of America,2122529500.0,papa_johns_pizza
2000464268,Pizza Hut,800 2nd Ave,NEW YORK,NY,10017-4709,United States of America,2129225686.0,pizza_hut
1000958490,Papa John's Pizza,594 Amsterdam Ave,NEW YORK,NY,10024-2302,United States of America,2127241200.0,papa_johns_pizza
1000955448,Papa John's Pizza,4927 Broadway,NEW YORK,NY,10034-3101,United States of America,2129427272.0,papa_johns_pizza
2000464263,Pizza Hut,1515 Broadway,NEW YORK,NY,10036-8901,United States of America,2125601600.0,pizza_hut
2000464264,Pizza Hut,196 Broadway,NEW YORK,NY,10038,United States of America,2122401292.0,pizza_hut
2000464262,Pizza Hut,1 Penn Plz,NEW YORK,NY,10119-0002,United States of America,2126300312.0,pizza_hut
1000810325,Pizza Hut,2 Penn Plz,NEW YORK,NY,10121-1900,United States of America,2126300320.0,pizza_hut
1000938326,Papa John's Pizza,1732 2nd Ave,NEW YORK,NY,10128-3504,United States of America,2129964444.0,papa_johns_pizza
2000172944,Little Caesars Pizza,2236 Forest Ave,STATEN ISLAND,NY,10303-1747,United States of America,7187273737.0,little_caesars_pizza
2000242703,Little Caesars Pizza,3706 3rd Ave,BRONX,NY,10456-2145,United States of America,3472704740.0,little_caesars_pizza
2000393653,Little Caesars Pizza,2011A Williamsbridge Rd,BRONX,NY,10461,United States of America,7188228080.0,little_caesars_pizza
2000172902,Little Caesars Pizza,1504 Westchester Ave,BRONX,NY,10472-2907,United States of America,7186187144.0,little_caesars_pizza
2000464230,Pizza Hut,1967 Turnbull Ave,BRONX,NY,10473-2519,United States of America,7189181181.0,pizza_hut
1000888070,D'Angelo Grilled Sandwiches,MP 60 Mass Tpke W,LUDLOW,MA,1056,United States of America,4135899321.0,dangelo_grilled_sandwiches
2000303516,Pizza Italia,498 Red Apple Ct,CENTRAL VALLEY,NY,10917-6619,United States of America,8459282440.0,pizza_italia
2000464235,Pizza Hut,22 Court St,BROOKLYN,NY,11201-4303,United States of America,7186240446.0,pizza_hut
2000464236,Pizza Hut,451 Fulton St,BROOKLYN,NY,11201-5207,United States of America,7188583440.0,pizza_hut
2000393651,Little Caesars Pizza,8622 4th Ave,BROOKLYN,NY,11209-5108,United States of America,7188333999.0,little_caesars_pizza
2000172942,Little Caesars Pizza,20501 Linden Blvd,SAINT ALBANS,NY,11412-2925,United States of America,3475485566.0,little_caesars_pizza
2000242812,Little Caesars Pizza,9422 Liberty Ave,OZONE PARK,NY,11417-1550,United States of America,3474750411.0,little_caesars_pizza
1000812162,Pizza Hut,24933 Rockaway Blvd,ROSEDALE,NY,11422-3111,United States of America,5162858200.0,pizza_hut
2000393652,Little Caesars Pizza,10928 Merrick Blvd,JAMAICA,NY,11433-3038,United States of America,7184873570.0,little_caesars_pizza
2000172922,Little Caesars Pizza,12709 Merrick Blvd,JAMAICA,NY,11434-3421,United States of America,7182765505.0,little_caesars_pizza
1000957539,Papa John's Pizza,552 Westbury Ave,CARLE PLACE,NY,11514-1747,United States of America,5169977272.0,papa_johns_pizza
1000932743,Sbarro,125 Green Acres Rd,VALLEY STREAM,NY,11581-1502,United States of America,5168250968.0,sbarro
2000464246,Pizza Hut,551 Route 111,HAUPPAUGE,NY,11788-4350,United States of America,6312655003.0,pizza_hut
2000464225,Pizza Hut,265 Osborne Rd,ALBANY,NY,12211-1879,United States of America,5184388800.0,pizza_hut
2000463916,Pizza Hut,41 Park St,LEE,MA,1238,United States of America,4132434022.0,pizza_hut
2000464241,Pizza Hut,19 N Main St,ELLENVILLE,NY,12428-1023,United States of America,8456474356.0,pizza_hut
2000463917,Pizza Hut,329 State Rd,NORTH ADAMS,MA,1247,United States of America,4136633797.0,pizza_hut
2000464296,Pizza Hut,Simmons Plaza Route 9 West,SAUGERTIES,NY,12477,United States of America,8452463033.0,pizza_hut
2000464300,Pizza Hut,1013 Route 94,VAILS GATE,NY,12584,United States of America,8455626620.0,pizza_hut
2000464302,Pizza Hut,1515 Route 9,WAPPINGERS FALLS,NY,12590-4128,United States of America,8452970333.0,pizza_hut
2000183161,Papa John's Pizza,1817 South Rd,WAPPINGERS FALLS,NY,12590-7415,United States of America,8452987272.0,papa_johns_pizza
2000464247,Pizza Hut,32 Main St,HUDSON FALLS,NY,12839-1921,United States of America,5187474149.0,pizza_hut
2000464254,Pizza Hut,111 Canada St,LAKE GEORGE,NY,12845-1526,United States of America,5186684410.0,pizza_hut
1000847949,Little Caesars Pizza,230 W Main St,MALONE,NY,12953,United States of America,5184838975.0,little_caesars_pizza
2000012786,Little Caesars Pizza,854 State Route 13,CORTLAND,NY,13045-4516,United States of America,6077566495.0,little_caesars_pizza
2000012672,Little Caesars Pizza,315 Fayette St,MANLIUS,NY,13104-1600,United States of America,3156824720.0,little_caesars_pizza
2000464299,Pizza Hut,150 Swansea Dr,SYRACUSE,NY,13206-1939,United States of America,3154375623.0,pizza_hut
2000464288,Pizza Hut,Dutchtown Plaza,PALATINE BRIDGE,NY,13428,United States of America,5186733334.0,pizza_hut
2000144341,CiCi's Pizza,1222 Arsenal St,WATERTOWN,NY,13601-2230,United States of America,3156816061.0,cicis_pizza
1000845616,Little Caesars Pizza,21082 Pioneer Plaza Dr,WATERTOWN,NY,13601-5500,United States of America,3157820435.0,little_caesars_pizza
2000464228,Pizza Hut,13429 Broadway St,ALDEN,NY,14004-1401,United States of America,7169377743.0,pizza_hut
2000464245,Pizza Hut,2340 Grand Island Blvd,GRAND ISLAND,NY,14072-3113,United States of America,7167739557.0,pizza_hut
2000464258,Pizza Hut,11225 Maple Ridge Rd,MEDINA,NY,14103-1845,United States of America,5857981909.0,pizza_hut
2000464284,Pizza Hut,275 Meadow Dr,NORTH TONAWANDA,NY,14120-2813,United States of America,7166924622.0,pizza_hut
2000464229,Pizza Hut,3980 Bailey Ave,AMHERST,NY,14226-3207,United States of America,7168321210.0,pizza_hut
2000464283,Pizza Hut,765 Niagara St,NIAGARA FALLS,NY,14303,United States of America,7162848888.0,pizza_hut
2000464286,Pizza Hut,1208 State Route 104,ONTARIO,NY,14519-8953,United States of America,3155242020.0,pizza_hut
2000464290,Pizza Hut,2160 Penfield Rd,PENFIELD,NY,14526-1712,United States of America,5853777100.0,pizza_hut
2000407393,Papa John's Pizza,21 N Main St,RUSHVILLE,NY,14544-9725,United States of America,4442223333.0,papa_johns_pizza
1000822423,Little Caesars Pizza,10 Cobblestone Court Dr,VICTOR,NY,14564-1044,United States of America,5852232340.0,little_caesars_pizza
2000464292,Pizza Hut,1016 Culver Rd,ROCHESTER,NY,14609-6417,United States of America,5854820880.0,pizza_hut
2000464249,Pizza Hut,545 Titus Ave,IRONDEQUOIT,NY,14617-3538,United States of America,5852666666.0,pizza_hut
2000464242,Pizza Hut,402 404 N Main St,ELMIRA,NY,14901,United States of America,6077333445.0,pizza_hut
1000807210,Pizza Hut,1300 Pittsburgh St,CHESWICK,PA,15024-1447,United States of America,7242742800.0,pizza_hut
1000826472,Fox's Pizza Den,1100 Lincoln Hwy,NORTH VERSAILLES,PA,15137-2138,United States of America,4128232266.0,foxs_pizza_den
1000946977,Papa John's Pizza,2928 W Liberty Ave,PITTSBURGH,PA,15216-2526,United States of America,4123067272.0,papa_johns_pizza
1000815415,Pizza Hut,4048 Beechwood Blvd,PITTSBURGH,PA,15217-2618,United States of America,4124211111.0,pizza_hut
2000329553,Papa John's Pizza,3403 Saw Mill Run Blvd,PITTSBURGH,PA,15227-2717,United States of America,4128817272.0,papa_johns_pizza
1000888665,Villa Fresh Italian Kitchen,301 S Hills Vlg,PITTSBURGH,PA,15241-1400,United States of America,4128334270.0,villa_fresh_italian_kitchen
2000443333,Domino's,315 Jefferson Ave,WASHINGTON,PA,15301-4225,United States of America,7242282140.0,dominos
1000866038,Fox's Pizza Den,444 Route 519,EIGHTY FOUR,PA,15330-2039,United States of America,7242283408.0,foxs_pizza_den
1000814895,Pizza Hut,RR 40,FARMINGTON,PA,15401,United States of America,7243291445.0,pizza_hut
1000874974,Fox's Pizza Den,620 N 3rd St,JEANNETTE,PA,15644-1734,United States of America,7245279875.0,foxs_pizza_den
1000866430,Little Caesars Pizza,451 Hyde Park Rd,LEECHBURG,PA,15656-9417,United States of America,7248451819.0,little_caesars_pizza
1000888354,Little Caesars Pizza,Route 819 South,MT PLEASANT,PA,15666-2287,United States of America,7245470933.0,little_caesars_pizza
1000848533,Little Caesars Pizza,2334 Oakland Ave,INDIANA,PA,15701-3348,United States of America,7243493521.0,little_caesars_pizza
1000885649,Fox's Pizza Den,914 Philadelphia Ave,NORTHERN CAMBRIA,PA,15714-1337,United States of America,8149483697.0,foxs_pizza_den
2000254300,Fox's Pizza Den,41 S Main St,HOMER CITY,PA,15748-1314,United States of America,7249158039.0,foxs_pizza_den
2000329500,Papa John's Pizza,22 Hoover Ave,DUBOIS,PA,15801-2428,United States of America,8143717272.0,papa_johns_pizza
2000464485,Pizza Hut,1607 Jefferson Ave,WINDBER,PA,15963-1737,United States of America,8144675555.0,pizza_hut
1000868934,Fox's Pizza Den,500 W Penn St,BUTLER,PA,16001-4249,United States of America,7242857200.0,foxs_pizza_den
1000969910,Little Caesars Pizza,601 Hansen Ave,BUTLER,PA,16001-5663,United States of America,7242826840.0,little_caesars_pizza
1000833308,Fox's Pizza Den,137 Main St,GREENVILLE,PA,16125-2276,United States of America,7245885101.0,foxs_pizza_den
1000933074,Papa John's Pizza,1275 N Hermitage Rd,HERMITAGE,PA,16148-3110,United States of America,7249830740.0,papa_johns_pizza
1000876615,Fox's Pizza Den,661 Greenville Pike,CLARION,PA,16214-6127,United States of America,8142265555.0,foxs_pizza_den
2000464475,Pizza Hut,66 Paint Boulevard Ext,SHIPPENVILLE,PA,16254,United States of America,8142265020.0,pizza_hut
2000405833,Marco's Pizza,3301D 6th Ave,ALTOONA,PA,16602,United States of America,8149431144.0,marcos_pizza
2000015936,Pizza Hut,9003 William Penn Hwy,HUNTINGDON,PA,16652-6923,United States of America,8146436727.0,pizza_hut
2000012606,Little Caesars Pizza,1712 S Atherton St,STATE COLLEGE,PA,16801-6212,United States of America,8142725100.0,little_caesars_pizza
1000827275,Fox's Pizza Den,112 E Main St,WESTFIELD,PA,16950-1605,United States of America,8143675925.0,foxs_pizza_den
1000862415,Little Caesars Pizza,3975 Columbia Ave,COLUMBIA,PA,17512-9025,United States of America,7172852414.0,little_caesars_pizza
1000947966,Papa John's Pizza,300 High St,LOCK HAVEN,PA,17745,United States of America,5708931772.0,papa_johns_pizza
2000464473,Pizza Hut,391 Meridian Ave,SCRANTON,PA,18504-2630,United States of America,5709413222.0,pizza_hut
2000347299,Jet's Pizza,1550 Main St,DICKSON CITY,PA,18519,United States of America,5703828047.0,jets_pizza
2000464436,Pizza Hut,415 Memorial Hwy,DALLAS,PA,18612-1150,United States of America,5706751808.0,pizza_hut
1000849979,Little Caesars Pizza,248 W Side Mall,EDWARDSVILLE,PA,18704-3117,United States of America,5707144912.0,little_caesars_pizza
2000464437,Pizza Hut,200 S Main St,DOYLESTOWN,PA,18901-4832,United States of America,2153400777.0,pizza_hut
2000464454,Pizza Hut,2050 S Eagle Rd,NEWTOWN,PA,18940-1572,United States of America,2159686040.0,pizza_hut
2000464479,Pizza Hut,421 W Street Rd,WARMINSTER,PA,18974-3219,United States of America,2156745777.0,pizza_hut
2000464480,Pizza Hut,1409 Easton Rd,WARRINGTON,PA,18976-2850,United States of America,2154910100.0,pizza_hut
2000464447,Pizza Hut,449 York Rd,JENKINTOWN,PA,19046,United States of America,2158845500.0,pizza_hut
2000242799,Little Caesars Pizza,9 Bustleton Pike,FEASTERVILLE TREVOSE,PA,19053-6330,United States of America,2676846856.0,little_caesars_pizza
2000393683,Little Caesars Pizza,106 W Trenton Ave,MORRISVILLE,PA,19067,United States of America,2677975123.0,little_caesars_pizza
2000464453,Pizza Hut,229 Plaza Blvd,MORRISVILLE,PA,19067-7601,United States of America,2157361200.0,pizza_hut
2000464477,Pizza Hut,157 S 69th St,UPPER DARBY,PA,19082-3212,United States of America,6103526090.0,pizza_hut
2000464459,Pizza Hut,2439 Aramingo Ave,PHILADELPHIA,PA,19125-3707,United States of America,2156347810.0,pizza_hut
2000464467,Pizza Hut,6750 Ridge Ave,PHILADELPHIA,PA,19128-2430,United States of America,2154879454.0,pizza_hut
2000464463,Pizza Hut,3501 Aramingo Ave,PHILADELPHIA,PA,19134-4605,United States of America,2157438225.0,pizza_hut
2000198802,Villa Fresh Italian Kitchen,Philadelphia Airport,PHILADELPHIA,PA,19153,United States of America,2153651179.0,villa_fresh_italian_kitchen
1000813290,Pizza Hut,3000 Island Ave,PHILADELPHIA,PA,19153-2022,United States of America,2159371777.0,pizza_hut
2000464456,Pizza Hut,5 Paoli Plz,PAOLI,PA,19301-1303,United States of America,6102964300.0,pizza_hut
2000464433,Pizza Hut,2755 E Lincoln Hwy,COATESVILLE,PA,19320-2461,United States of America,6103834600.0,pizza_hut
2000464441,Pizza Hut,150 W Lincoln Hwy,EXTON,PA,19341,United States of America,6103631979.0,pizza_hut
2000464449,Pizza Hut,192 W Dekalb Pike,KING OF PRUSSIA,PA,19406-2327,United States of America,6102651780.0,pizza_hut
2000464434,Pizza Hut,290 E Main St,COLLEGEVILLE,PA,19426-3612,United States of America,6104893301.0,pizza_hut
2000393694,Little Caesars Pizza,640 Bridge St,PHOENIXVILLE,PA,19460-3323,United States of America,4843025920.0,little_caesars_pizza
2000464471,Pizza Hut,181 W Schuylkill Rd,POTTSTOWN,PA,19465-6951,United States of America,6103266166.0,pizza_hut
1000845286,D'Angelo Grilled Sandwiches,210 Andover St,PEABODY,MA,1960,United States of America,9789773246.0,dangelo_grilled_sandwiches
1000806472,Pizza Hut,1199 Berkshire Blvd,WYOMISSING,PA,19610-1245,United States of America,4847092364.0,pizza_hut
1000807216,Pizza Hut,1300 Veale Rd,WILMINGTON,DE,19810-4602,United States of America,3024788442.0,pizza_hut
1000842861,Little Caesars Pizza,4364 Highway 1,REHOBOTH BEACH,DE,19971,United States of America,3022260264.0,little_caesars_pizza
2000393511,Little Caesars Pizza,1918 14th St SE,WASHINGTON,DC,20020-4867,United States of America,2026781246.0,little_caesars_pizza
2000425604,Little Caesars Pizza,14111 Saint Germain Dr,CENTREVILLE,VA,20121-2310,United States of America,7035434923.0,little_caesars_pizza
2000393780,Little Caesars Pizza,43053 Pemberton Sq,SOUTH RIDING,VA,20152-6307,United States of America,7035422444.0,little_caesars_pizza
2000200120,Papa Murphy's Take 'N' Bake Pizza,13320 Franklin Farm Rd,HERNDON,VA,20171-4092,United States of America,5712030100.0,papa_murphys_take_n_bake_pizza
2000393818,Sbarro,2025 Concessions Pentagon,WASHINGTON,DC,20310-2025,United States of America,8007664949.0,sbarro
1000888069,Papa Gino's Pizzeria,Mass. Turnpike West,WESTBORO,MA,2062,United States of America,5083668792.0,papa_ginos_pizzeria
2000225396,D'Angelo Grilled Sandwiches,45 J Hammond Rd,CHARLTON CITY,MA,2062,United States of America,5082485216.0,dangelo_grilled_sandwiches
2000003397,Sbarro,22099 Cuddihy Rd,PATUXENT RIVER,MD,20670-1194,United States of America,3018632591.0,sbarro
2000393591,Little Caesars Pizza,36 Watkins Park Dr,UPPER MARLBORO,MD,20774-1628,United States of America,3013900700.0,little_caesars_pizza
2000463207,Little Caesars Pizza,820 Largo Center Dr,UPPER MARLBORO,MD,20774-3705,United States of America,3019090862.0,little_caesars_pizza
1000893860,Hungry Howie's Pizza & Subs,17609 Redland Rd,DERWOOD,MD,20855-1236,United States of America,3013309558.0,hungry_howies_pizza_&_subs
2000172750,Little Caesars Pizza,13438 New Hampshire Ave,SILVER SPRING,MD,20904-1264,United States of America,3013848488.0,little_caesars_pizza
2000242524,Little Caesars Pizza,3255 Solomons Island Rd,EDGEWATER,MD,21037-2714,United States of America,4109563538.0,little_caesars_pizza
2000379681,Papa Murphy's Take 'N' Bake Pizza,10039 Baltimore National Pike,ELLICOTT CITY,MD,21042-4010,United States of America,4104800900.0,papa_murphys_take_n_bake_pizza
2000443093,Domino's,3330 Paper Mill Rd,PHOENIX,MD,21131-1419,United States of America,4106839400.0,dominos
2000463924,Pizza Hut,2601 Centreville Rd,CENTREVILLE,MD,21617-2029,United States of America,4107584348.0,pizza_hut
2000144445,Fox's Pizza Den,18728 N Pointe Dr,HAGERSTOWN,MD,21742-2998,United States of America,2404206268.0,foxs_pizza_den
2000393772,Little Caesars Pizza,6025 Burke Centre Pkwy,BURKE,VA,22015-3752,United States of America,7035438404.0,little_caesars_pizza
2000479268,Vocelli Pizza,4401 Wilson Blvd,ARLINGTON,VA,22203-4194,United States of America,,vocelli_pizza
2000464751,Pizza Hut,201 Kings Hwy,STAFFORD,VA,22555,United States of America,5403741333.0,pizza_hut
2000464728,Pizza Hut,373 N Mason St,HARRISONBURG,VA,22802-4111,United States of America,5404334800.0,pizza_hut
2000464732,Pizza Hut,721 E Main St,LURAY,VA,22835-1615,United States of America,5407435177.0,pizza_hut
1000840616,Little Caesars Pizza,1801 Hydraulic Rd,CHARLOTTESVILLE,VA,22901-2839,United States of America,4342965646.0,little_caesars_pizza
1000849091,CiCi's Pizza,240 Zan Rd,CHARLOTTESVILLE,VA,22901-2859,United States of America,4349640001.0,cicis_pizza
2000173209,Little Caesars Pizza,620 Albemarle Sq,CHARLOTTESVILLE,VA,22901-7406,United States of America,4349641011.0,little_caesars_pizza
2000344109,Sbarro,Observatory Hill Dining Facility,CHARLOTTESVILLE,VA,22904,United States of America,4349825041.0,sbarro
2000464739,Pizza Hut,13244 James Madison Hwy,ORANGE,VA,22960-2810,United States of America,7036722747.0,pizza_hut
1000911094,Domino's,130 Cedar Grove Rd,RUCKERSVILLE,VA,22968-3603,United States of America,4349902000.0,dominos
2000464758,Pizza Hut,1380 W Broad St,WAYNESBORO,VA,22980-2436,United States of America,7039439092.0,pizza_hut
2000393819,Sbarro,1420 N Parham Rd,RICHMOND,VA,23229-5513,United States of America,2567645779.0,sbarro
1000887230,Little Caesars Pizza,9730 Gayton Rd,RICHMOND,VA,23238-4907,United States of America,8047416333.0,little_caesars_pizza
2000254311,Fox's Pizza Den,9742 Gayton Rd,RICHMOND,VA,23238-4907,United States of America,8047544369.0,foxs_pizza_den
2000464731,Pizza Hut,99 Brunswick Square Ct,LAWRENCEVILLE,VA,23868-3834,United States of America,4348483999.0,pizza_hut
2000464720,Pizza Hut,E 2Nd St,CHASE CITY,VA,23924,United States of America,4343720777.0,pizza_hut
1000834379,Little Caesars Pizza,1419 Hershberger Rd NW,ROANOKE,VA,24012-2225,United States of America,5403665450.0,little_caesars_pizza
2000443388,Domino's,3095 Colonial Ave SW,ROANOKE,VA,24015-4705,United States of America,5409855000.0,dominos
2000464747,Pizza Hut,3904 Brambleton Ave,ROANOKE,VA,24018-6403,United States of America,5409891241.0,pizza_hut
1000813664,Pizza Hut,3102 Linden Dr,BRISTOL,VA,24202-5985,United States of America,2764662771.0,pizza_hut
2000254309,Fox's Pizza Den,112 Cornerstone St,LYNCHBURG,VA,24502-5346,United States of America,4345343434.0,foxs_pizza_den
2000464722,Pizza Hut,1259 Piney Forest Rd,DANVILLE,VA,24540-1503,United States of America,4348365924.0,pizza_hut
2000464750,Pizza Hut,4033 Halifax Rd,SOUTH BOSTON,VA,24592-4831,United States of America,4345728550.0,pizza_hut
2000254313,Fox's Pizza Den,PO Box 1590,PINEVILLE,WV,24874-1590,United States of America,3047327777.0,foxs_pizza_den
1000810950,Pizza Hut,211 Crossings Mall Rd,ELKVIEW,WV,25071-9230,United States of America,3049651700.0,pizza_hut
2000393795,Little Caesars Pizza,201 Crossings Mall Rd,ELKVIEW,WV,25071-9230,United States of America,3049657371.0,little_caesars_pizza
