Store Company ID,Industry ID,Industry Name,Company Name,Address 1,City,State,Zip,Listing Type,Country,Phone,Google Link,reviews_scraped,difference,proportion,review_count,company_name
1000804781,51,Locations: Chain Restaurants,Pizza Hut,10 Quaker Ln,WARWICK,RI,02886-0111,Location,United States of America,4018216726.0,"https://www.google.com/maps/place/Pizza+Hut/@41.6960004,-71.5033775,17z/data=!4m5!3m4!1s0x89e44b0b4b2c2765:0x69e9dd4612eec83a!8m2!3d41.6959964!4d-71.5011888?hl=en",0,-393.0,0.0,393.0,pizza_hut
1000804796,51,Locations: Chain Restaurants,Pizza Hut,118 E 6Th Ave,ANCHORAGE,AK,99503-4018,Location,United States of America,9077430376.0,"https://www.google.com/maps/place/Pizza+Hut/@61.2163795,-149.8846424,17z/data=!4m5!3m4!1s0x56c896293ad597d1:0x8025917de5e628cc!8m2!3d61.2163769!4d-149.8824537?hl=en",0,-95.0,0.0,95.0,pizza_hut
1000804912,51,Locations: Chain Restaurants,Pizza Hut,10021004 Chestnut St,EMMAUS,PA,18049-1903,Location,United States of America,6109674441.0,"https://www.google.com/maps/place/Pizza+Hut/@40.5546312,-75.6819878,11z/data=!4m8!1m2!2m1!1sPizza+Hut+10021004+Chestnut+St+EMMAUS+PA+18049-1903!3m4!1s0x89c43ac9e1431b9f:0x5fe53aa6bcd359fe!8m2!3d40.5294243!4d-75.5042522?hl=en",0,-165.0,0.0,165.0,pizza_hut
1000804984,51,Locations: Chain Restaurants,Pizza Hut,1007 Lapeer Ave,PORT HURON,MI,48060-4450,Location,United States of America,8109828800.0,"https://www.google.com/maps/place/Pizza+Hut/@42.9765697,-82.4356623,17z/data=!4m5!3m4!1s0x88259c589295552d:0x8186238a4ebb12d8!8m2!3d42.9765658!4d-82.4334736?hl=en",0,-352.0,0.0,352.0,pizza_hut
1000804759,51,Locations: Chain Restaurants,Pizza Hut,75 Matthews St,GOSHEN,NY,10924,Location,United States of America,8452942777.0,"https://www.google.com/maps/place/Pizza+Hut/@41.4225307,-74.4966644,10z/data=!4m8!1m2!2m1!1sPizza+Hut+75+Matthews+St+GOSHEN+NY+10924!3m4!1s0x89c32c210bdd71ab:0xab6ecf5a96fc8782!8m2!3d41.397532!4d-74.337657?hl=en",0,-243.0,0.0,243.0,pizza_hut
1000804835,51,Locations: Chain Restaurants,Pizza Hut,1000 Belvedere Dr,LEBANON,OH,45036-1478,Location,United States of America,5139321759.0,"https://www.google.com/maps/place/Pizza+Hut/@39.4866718,-84.4136787,11z/data=!4m8!1m2!2m1!1sPizza+Hut+1000+Belvedere+Dr+LEBANON+OH+45036-1478!3m4!1s0x8840f475fbf62165:0x2e2e697389196470!8m2!3d39.44943!4d-84.1864783?hl=en",0,-234.0,0.0,234.0,pizza_hut
1000804771,51,Locations: Chain Restaurants,Pizza Hut,800 Gordon Nagle Trl,POTTSVILLE,PA,17901,Location,United States of America,5706221034.0,"https://www.google.com/maps/place/Pizza+Hut/@40.6796972,-76.2497182,13z/data=!4m8!1m2!2m1!1sPizza+Hut+800+Gordon+Nagle+Trl+POTTSVILLE+PA+17901!3m4!1s0x89c5ee5b3a256c99:0xe366568fa9825ff8!8m2!3d40.6715992!4d-76.2348509?hl=en",0,-91.0,0.0,91.0,pizza_hut
1000805083,51,Locations: Chain Restaurants,Pizza Hut,10120 Baltimore National Pike,ELLICOTT CITY,MD,21042-3614,Location,United States of America,4104617717.0,"https://www.google.com/maps/place/Pizza+Hut/@39.2774997,-76.8390965,17z/data=!3m1!4b1!4m5!3m4!1s0x89c821b77e264ec5:0x2217324ec939c9dd!8m2!3d39.2774997!4d-76.8390965",0,-198.0,0.0,198.0,pizza_hut
1000805265,51,Locations: Chain Restaurants,Pizza Hut,10309 S Redwood Rd,SOUTH JORDAN,UT,84095-2434,Location,United States of America,8012540202.0,"https://www.google.com/maps/place/Pizza+Hut/@40.5645603,-111.9404736,17z/data=!4m5!3m4!1s0x8752861b151a699b:0x67d0514d61f20998!8m2!3d40.5645562!4d-111.9382849?hl=en",0,-100.0,0.0,100.0,pizza_hut
1000805216,51,Locations: Chain Restaurants,Pizza Hut,10244 Reisterstown Rd,OWINGS MILLS,MD,21117-3606,Location,United States of America,4103631955.0,"https://www.google.com/maps/place/Pizza+Hut/@39.4164866,-76.7787478,17z/data=!4m5!3m4!1s0x89c8170926f8a1bb:0x597445e173bf1e50!8m2!3d39.4164825!4d-76.7765591?hl=en",0,-322.0,0.0,322.0,pizza_hut
1000805393,51,Locations: Chain Restaurants,Pizza Hut,105 Murtland Ave,WASHINGTON,PA,15301-2901,Location,United States of America,7242255520.0,"https://www.google.com/maps/place/Pizza+Hut/@40.1808533,-80.2376101,17z/data=!4m5!3m4!1s0x8835adaa3fa9df7f:0xb8380cf33a4c8fe0!8m2!3d40.1808492!4d-80.2354214?hl=en",0,-171.0,0.0,171.0,pizza_hut
1000805295,51,Locations: Chain Restaurants,Pizza Hut,3962 Vineyard Dr,DUNKIRK,NY,14048-3522,Location,United States of America,7166724044.0,"https://www.google.com/maps/place/Pizza+Hut/@42.4596835,-79.3208163,17z/data=!4m5!3m4!1s0x89d2cc09db04b5f9:0x97a1653683031150!8m2!3d42.4596796!4d-79.3186276?hl=en",0,-205.0,0.0,205.0,pizza_hut
1000805371,51,Locations: Chain Restaurants,Pizza Hut,10462 Clairemont Mesa Blvd,SAN DIEGO,CA,92124-1320,Location,United States of America,8585691311.0,"https://www.google.com/maps/place/Pizza+Hut/@32.8306549,-117.1060422,17z/data=!3m2!4b1!5s0x80dbfe3fce15c61b:0x5f2ae4fcac99e4!4m5!3m4!1s0x80dbfe3fb5cded71:0xe9fe02b5ca732e3c!8m2!3d32.8306504!4d-117.1038535?hl=en",0,-78.0,0.0,78.0,pizza_hut
1000805315,51,Locations: Chain Restaurants,Pizza Hut,104 Liberty St,PENN YAN,NY,14527-1642,Location,United States of America,3155364563.0,"https://www.google.com/maps/place/Pizza+Hut/@42.6573114,-77.057938,17z/data=!4m5!3m4!1s0x89d0e5cca27c609d:0x5fb33973f4580079!8m2!3d42.6573075!4d-77.0557493?hl=en",0,-135.0,0.0,135.0,pizza_hut
1000805607,51,Locations: Chain Restaurants,Pizza Hut,1080 W Fulton St,WAUPACA,WI,54981-1480,Location,United States of America,7152586966.0,"https://www.google.com/maps/place/Pizza+Hut/@44.2345625,-91.2614914,7z/data=!4m8!1m2!2m1!1sPizza+Hut+1080+W+Fulton+St+WAUPACA+WI+54981-1480!3m4!1s0x88010b2822d0a003:0x2b85c7d04a1e55e2!8m2!3d44.356891!4d-89.112246?hl=en",0,-160.0,0.0,160.0,pizza_hut
1000805483,51,Locations: Chain Restaurants,Pizza Hut,10605 N Oracle Rd,ORO VALLEY,AZ,85737-9322,Location,United States of America,5205758181.0,"https://www.google.com/maps/place/Pizza+Hut/@32.3992472,-110.9594164,17z/data=!4m5!3m4!1s0x86d60c56046026a3:0x414b252e1253ac3e!8m2!3d32.3992427!4d-110.9572277?hl=en",0,-129.0,0.0,129.0,pizza_hut
1000805560,51,Locations: Chain Restaurants,Pizza Hut,10731 Coloma Rd,RANCHO CORDOVA,CA,95670-2513,Location,United States of America,9166386800.0,"https://www.google.com/maps/place/Pizza+Hut/@38.5897491,-121.4883243,11z/data=!4m8!1m2!2m1!1sPizza+Hut+10731+Coloma+Rd+RANCHO+CORDOVA+CA+95670-2513!3m4!1s0x809adb456d3698ab:0x35a6691a6d006844!8m2!3d38.6141219!4d-121.2882015?hl=en",0,-173.0,0.0,173.0,pizza_hut
1000805943,51,Locations: Chain Restaurants,Pizza Hut,1112 Washington Pike,BRIDGEVILLE,PA,15017-2818,Location,United States of America,4122210870.0,"https://www.google.com/maps/place/Pizza+Hut/@40.3744404,-80.108608,15z/data=!4m8!1m2!2m1!1sPizza+Hut+1112+Washington+Pike+BRIDGEVILLE+PA+15017-2818!3m4!1s0x883457ff00bce17f:0xc3de464f9e334ab1!8m2!3d40.3673015!4d-80.1041152?hl=en",0,-174.0,0.0,174.0,pizza_hut
1000805711,51,Locations: Chain Restaurants,Pizza Hut,11 W Dayton Yellow Springs Rd,FAIRBORN,OH,45324-3434,Location,United States of America,9378787585.0,"https://www.google.com/maps/place/Pizza+Hut/@39.7665469,-84.1650373,11z/data=!4m8!1m2!2m1!1sPizza+Hut+11+W+Dayton+Yellow+Springs+Rd+FAIRBORN+OH+45324-3434!3m4!1s0x88409e890e237649:0x64bd9f6ce3cb72c9!8m2!3d39.792323!4d-84.0246948?hl=en",0,-106.0,0.0,106.0,pizza_hut
1000805750,51,Locations: Chain Restaurants,Pizza Hut,1100 Johnson Ferry Rd,MARIETTA,GA,30068-2721,Location,United States of America,7709775449.0,,0,,0.0,,pizza_hut
1000805873,51,Locations: Chain Restaurants,Pizza Hut,1109 Huntsville Hwy,FAYETTEVILLE,TN,37334-3615,Location,United States of America,9314382929.0,"https://www.google.com/maps/place/Pizza+Hut/@35.1928649,-90.4814932,7z/data=!4m8!1m2!2m1!1sPizza+Hut+FAYETTEVILLE+TN!3m4!1s0x88623568ed429269:0x7f595b449cdf56f3!8m2!3d35.1409367!4d-86.5689585?hl=en",0,-180.0,0.0,180.0,pizza_hut
1000805788,51,Locations: Chain Restaurants,Pizza Hut,1101 N Bragg Blvd,SPRING LAKE,NC,28390-3116,Location,United States of America,9104975101.0,"https://www.google.com/maps/place/Pizza+Hut/@35.130142,-79.0010401,12z/data=!3m1!5s0x89ab69a5af98a22d:0x63356370170049e3!4m8!1m2!2m1!1sPizza+Hut+SPRING+LAKE+NC!3m4!1s0x89ab69ae5ca15cd7:0xecf0d0997b908c0d!8m2!3d35.1804139!4d-78.9819816?hl=en",0,-405.0,0.0,405.0,pizza_hut
1000805689,51,Locations: Chain Restaurants,Pizza Hut,10950 San Jose Blvd,JACKSONVILLE,FL,32223-6671,Location,United States of America,9042922220.0,,0,-82.0,0.0,82.0,pizza_hut
1000805816,51,Locations: Chain Restaurants,Pizza Hut,1103 N Trenton St,RUSTON,LA,71270-3331,Location,United States of America,3182510424.0,"https://www.google.com/maps/place/Pizza+Hut/@32.5719849,-93.7323444,8z/data=!4m8!1m2!2m1!1sPizza+Hut+RUSTON+LA!3m4!1s0x8631c5161133e595:0xe245bc005d25968!8m2!3d32.5388587!4d-92.6394197?hl=en",0,-218.0,0.0,218.0,pizza_hut
1000806156,51,Locations: Chain Restaurants,Pizza Hut,1508 Beaver Brook Plz,NEW CASTLE,DE,19720-8633,Location,United States of America,3023230856.0,"https://www.google.com/maps/place/Pizza+Hut%C2%B4s/@39.6889784,-75.6542025,13z/data=!4m8!1m2!2m1!1sPizza+Hut+NEW+CASTLE+DE!3m4!1s0x89c703eb863e900f:0x596b6b64982b5610!8m2!3d39.6678817!4d-75.6010162?hl=en",0,-1.0,0.0,1.0,pizza_hut
1000806247,51,Locations: Chain Restaurants,Pizza Hut,1152 N Colorado Ave,BRUSH,CO,80723-2902,Location,United States of America,9708425544.0,"https://www.google.com/maps/place/Pizza+Hut/@40.4387852,-104.0756804,9z/data=!4m8!1m2!2m1!1sPizza+Hut+BRUSH+CO!3m4!1s0x876df6d88b27c00f:0x859b39e7aca8adb8!8m2!3d40.2703558!4d-103.6228752?hl=en",0,-168.0,0.0,168.0,pizza_hut
1000805999,51,Locations: Chain Restaurants,Pizza Hut,1119 Paris Rd,MAYFIELD,KY,42066-4988,Location,United States of America,2702475595.0,"https://www.google.com/maps/place/Pizza+Hut/@36.7366749,-88.6534788,14z/data=!4m8!1m2!2m1!1sPizza+Hut+MAYFIELD+KY!3m4!1s0x887a31d11fc5acab:0x4f290bdd1fc2efb0!8m2!3d36.7229093!4d-88.6278245?hl=en",0,-161.0,0.0,161.0,pizza_hut
1000806295,51,Locations: Chain Restaurants,Pizza Hut,1162 Moreland Ave SE,ATLANTA,GA,30316-3276,Location,United States of America,4046244448.0,"https://www.google.com/maps/place/Pizza+Hut/@33.7392714,-84.3645754,14z/data=!4m8!1m2!2m1!1sPizza+Hut+1162+Moreland+Ave+SE+ATLANTA+GA+30316-3276!3m4!1s0x88f5017c985eed51:0xc4cf6006fdeec2de!8m2!3d33.7217173!4d-84.3480136?hl=en",0,-213.0,0.0,213.0,pizza_hut
1000806132,51,Locations: Chain Restaurants,Pizza Hut,11340 Highway 49,GULFPORT,MS,39503-3129,Location,United States of America,2288319212.0,"https://www.google.com/maps/place/Wing+Street/@30.4229472,-89.106725,13z/data=!4m8!1m2!2m1!1sPizza+Hut+11340+Highway+49+GULFPORT+MS+39503-3129!3m4!1s0x889c3e19353253eb:0xd7ecafef15a823f8!8m2!3d30.451504!4d-89.0991642?hl=en",0,-145.0,0.0,145.0,pizza_hut
1000805894,51,Locations: Chain Restaurants,Pizza Hut,1110 Crosstown Ct,PEACHTREE CITY,GA,30269-2951,Location,United States of America,7704874700.0,"https://www.google.com/maps/place/Pizza+Hut+Express/@33.4370011,-84.5897665,17z/data=!3m1!4b1!4m5!3m4!1s0x88f4e9c143c93a67:0xf70850371e3c95a5!8m2!3d33.4370011!4d-84.5897665",0,-167.0,0.0,167.0,pizza_hut
