Store Company ID,Industry ID,Industry Name,Company Name,Address 1,City,State,Zip,Listing Type,Country,Phone,Google Link,reviews_scraped,difference,proportion,review_count,company_name
2000634181,51,Locations: Chain Restaurants,Blackjack Pizza,9821 S Parker Rd,PARKER,CO,80134-8815,Location,United States of America,3038409100.0,"https://www.google.com/maps/place/Blackjack+Pizza+%26+Salads/@39.5386268,-104.771187,17z/data=!3m1!4b1!4m5!3m4!1s0x876c91e5582298d1:0x6bd460c25d159d4e!8m2!3d39.5386268!4d-104.771187",0,-78.0,0.0,78.0,blackjack_pizza
2000634183,51,Locations: Chain Restaurants,Blackjack Pizza,5934 S Kipling Pkwy,LITTLETON,CO,80127-5571,Location,United States of America,3039791996.0,"https://www.google.com/maps/place/Blackjack+Pizza+%26+Salads/@39.6082584,-105.1082395,17z/data=!3m1!4b1!4m5!3m4!1s0x876b7f24f3577bd7:0xa5224befe4171b02!8m2!3d39.6082584!4d-105.1082395",0,-158.0,0.0,158.0,blackjack_pizza
2000634184,51,Locations: Chain Restaurants,Blackjack Pizza,905 E Lincolnway,CHEYENNE,WY,82001-4707,Location,United States of America,3076326262.0,"https://www.google.com/maps/place/Blackjack+Pizza+%26+Salads/@41.136311,-104.804727,17z/data=!3m1!4b1!4m5!3m4!1s0x876f3adde15a637b:0x2d87a7e3cd316c70!8m2!3d41.136311!4d-104.804727",0,-121.0,0.0,121.0,blackjack_pizza
2000634186,51,Locations: Chain Restaurants,Blackjack Pizza,2505 N Campbell Ave,TUCSON,AZ,85719-3304,Location,United States of America,5203252121.0,"https://www.google.com/maps/place/Blackjack+Pizza+%26+Salads/@32.2522955,-110.9443767,17z/data=!3m1!4b1!4m5!3m4!1s0x86d6719f2a64c8ef:0x191ed5f155a78468!8m2!3d32.2522955!4d-110.9443767",0,-268.0,0.0,268.0,blackjack_pizza
2000634188,51,Locations: Chain Restaurants,Blackjack Pizza,2328 S Academy Blvd,COLORADO SPRINGS,CO,80916-2406,Location,United States of America,7193923400.0,"https://www.google.com/maps/place/Blackjack+Pizza+%26+Salads/@38.7982828,-104.7582932,17z/data=!3m1!4b1!4m5!3m4!1s0x871344038638c0ad:0xa4144d4aad7d647d!8m2!3d38.7982828!4d-104.7582932",0,-227.0,0.0,227.0,blackjack_pizza
2000634189,51,Locations: Chain Restaurants,Blackjack Pizza,4025 Tutt Blvd,COLORADO SPRINGS,CO,80922-2508,Location,United States of America,7195503888.0,"https://www.google.com/maps/place/Blackjack+Pizza+%26+Salads/@38.8897494,-104.7142207,17z/data=!3m1!4b1!4m5!3m4!1s0x871348857d044093:0x750aa2c9f40183f8!8m2!3d38.8897494!4d-104.7142207",0,-210.0,0.0,210.0,blackjack_pizza
2000634193,51,Locations: Chain Restaurants,Blackjack Pizza,3692 W Gandy Blvd,TAMPA,FL,33611-2608,Location,United States of America,8133332921.0,"https://www.google.com/maps/place/Blackjack+Pizza+%26+Salads/@27.8929676,-82.5059891,17z/data=!3m1!4b1!4m5!3m4!1s0x88c2dcc4528fae17:0x10e0a92f15408f1c!8m2!3d27.8929676!4d-82.5059891",0,-254.0,0.0,254.0,blackjack_pizza
2000634179,51,Locations: Chain Restaurants,Blackjack Pizza,515 Briggs St,ERIE,CO,80516,Location,United States of America,3038284242.0,"https://www.google.com/maps/place/Blackjack+Pizza+%26+Salads/@40.0492798,-105.04709,17z/data=!3m1!4b1!4m5!3m4!1s0x876bf5e3ac1c6b0b:0x7cb12df609f38fcb!8m2!3d40.0492798!4d-105.04709",0,-93.0,0.0,93.0,blackjack_pizza
2000634190,51,Locations: Chain Restaurants,Blackjack Pizza,1000 W 6th St,PUEBLO,CO,81003-2316,Location,United States of America,7195830900.0,"https://www.google.com/maps/place/Blackjack+Pizza+%26+Salads/@38.2726555,-104.6197975,17z/data=!3m1!4b1!4m5!3m4!1s0x8713a2f9a5f77ce3:0xbf2ec6d36f6bfb9d!8m2!3d38.2726555!4d-104.6197975",0,-233.0,0.0,233.0,blackjack_pizza
2000634194,51,Locations: Chain Restaurants,Blackjack Pizza,1501 W Elizabeth St,FORT COLLINS,CO,80521-4567,Location,United States of America,9702215454.0,"https://www.google.com/maps/place/Blackjack+Pizza+%26+Salads/@40.5742904,-105.1032429,17z/data=!3m1!4b1!4m5!3m4!1s0x87694a4636cb06f7:0x68da23e7d3413c7e!8m2!3d40.5742904!4d-105.1032429",0,-210.0,0.0,210.0,blackjack_pizza
2000634195,51,Locations: Chain Restaurants,Blackjack Pizza,3810 W 10th St,GREELEY,CO,80634-1557,Location,United States of America,9703536262.0,"https://www.google.com/maps/place/Blackjack+Pizza+%26+Salads/@40.4218015,-104.7429374,17z/data=!3m1!4b1!4m5!3m4!1s0x876ea3f07f19f745:0xd02491b47c8e0477!8m2!3d40.4218015!4d-104.7429374",0,-129.0,0.0,129.0,blackjack_pizza
2000634196,51,Locations: Chain Restaurants,Blackjack Pizza,814 16th St,GREELEY,CO,80631-5618,Location,United States of America,9703562500.0,"https://www.google.com/maps/place/Blackjack+Pizza+%26+Salads/@40.4135018,-104.6917553,17z/data=!3m1!4b1!4m5!3m4!1s0x876ea18f330ce0ed:0x917feb847d71ed80!8m2!3d40.4135018!4d-104.6917553",0,-344.0,0.0,344.0,blackjack_pizza
2000634158,51,Locations: Chain Restaurants,Blackjack Pizza,3218 E 104th Ave,THORNTON,CO,80233-4406,Location,United States of America,3032549735.0,"https://www.google.com/maps/place/Blackjack+Pizza+%26+Salads/@39.8845232,-104.9486361,17z/data=!3m1!4b1!4m5!3m4!1s0x876c76b61e9432b9:0x784306ff47a27175!8m2!3d39.8845232!4d-104.9486361",0,-255.0,0.0,255.0,blackjack_pizza
2000634160,51,Locations: Chain Restaurants,Blackjack Pizza,3535 Quebec St,DENVER,CO,80207-1602,Location,United States of America,3033214141.0,"https://www.google.com/maps/place/Blackjack+Pizza+%26+Salads/@39.7664235,-104.9048944,17z/data=!3m1!4b1!4m5!3m4!1s0x876c7b97776d7741:0x33e80e1dc3333956!8m2!3d39.7664235!4d-104.9048944",0,-266.0,0.0,266.0,blackjack_pizza
2000634162,51,Locations: Chain Restaurants,Blackjack Pizza,13696 E Alameda Ave,AURORA,CO,80012-1374,Location,United States of America,3033438900.0,"https://www.google.com/maps/place/Blackjack+Pizza+%26+Salads/@39.7100616,-104.8288744,17z/data=!3m1!4b1!4m5!3m4!1s0x876c62db6eab5a93:0x1fefe018b8f51f4e!8m2!3d39.7100616!4d-104.8288744",0,-245.0,0.0,245.0,blackjack_pizza
2000634164,51,Locations: Chain Restaurants,Blackjack Pizza,11651 W Ralston Rd,ARVADA,CO,80004,Location,United States of America,3034241601.0,"https://www.google.com/maps/place/Blackjack+Pizza+%26+Salads/@39.8139805,-105.1298243,17z/data=!3m1!4b1!4m5!3m4!1s0x876b8f4c420c99b9:0x42d68bded3916fb7!8m2!3d39.8139805!4d-105.1298243",0,-136.0,0.0,136.0,blackjack_pizza
2000634166,51,Locations: Chain Restaurants,Blackjack Pizza,8410 Federal Blvd,WESTMINSTER,CO,80031-3818,Location,United States of America,3034269116.0,"https://www.google.com/maps/place/Blackjack+Pizza+%26+Salads/@39.8494732,-105.0228137,17z/data=!3m1!4b1!4m5!3m4!1s0x876c77d3dc5cef4d:0x41d6dbc3c4d8c927!8m2!3d39.8494732!4d-105.0228137",0,-201.0,0.0,201.0,blackjack_pizza
2000634171,51,Locations: Chain Restaurants,Blackjack Pizza,1521 E Bridge St,BRIGHTON,CO,80601-1929,Location,United States of America,3036592400.0,"https://www.google.com/maps/place/Blackjack+Pizza+%26+Salads/@39.9878176,-104.8032388,17z/data=!3m1!4b1!4m5!3m4!1s0x876c6d21126ea461:0x33a9a0ece153ce22!8m2!3d39.9878176!4d-104.8032388",0,-123.0,0.0,123.0,blackjack_pizza
2000634178,51,Locations: Chain Restaurants,Blackjack Pizza,1108 Francis St,LONGMONT,CO,80501-3704,Location,United States of America,3037761900.0,"https://www.google.com/maps/place/Blackjack+Pizza+%26+Salads/@40.1781292,-105.11607,17z/data=!3m1!4b1!4m5!3m4!1s0x876bf965d77fa8c1:0x712e0834074c4ab3!8m2!3d40.1781292!4d-105.11607",0,-259.0,0.0,259.0,blackjack_pizza
2000634180,51,Locations: Chain Restaurants,Blackjack Pizza,8350 Weld County Rd,FIRESTONE,CO,80504,Location,United States of America,3038332875.0,"https://www.google.com/maps/place/Blackjack+Pizza+%26+Salads/@40.1217475,-104.942842,17z/data=!4m5!3m4!1s0x876c08cb664424eb:0x17b3b16702d439f8!8m2!3d40.1217434!4d-104.9406533?hl=en",0,-232.0,0.0,232.0,blackjack_pizza
2000634161,51,Locations: Chain Restaurants,Blackjack Pizza,1808 E Colfax Ave,DENVER,CO,80218-2605,Location,United States of America,3033338811.0,"https://www.google.com/maps/place/Blackjack+Pizza+%26+Salads/@39.7398099,-104.9656212,17z/data=!3m1!4b1!4m5!3m4!1s0x876c7ecb239e55c9:0x2e70616384dc9990!8m2!3d39.7398099!4d-104.9656212",0,-213.0,0.0,213.0,blackjack_pizza
2000634165,51,Locations: Chain Restaurants,Blackjack Pizza,7510 Sheridan Blvd,ARVADA,CO,80003-6209,Location,United States of America,3034261112.0,"https://www.google.com/maps/place/Blackjack+Pizza+%26+Salads/@39.8330023,-105.0525127,17z/data=!3m1!4b1!4m5!3m4!1s0x876b883f18a77f9b:0x3b0682928a998c05!8m2!3d39.8330023!4d-105.0525127",0,-196.0,0.0,196.0,blackjack_pizza
2000634170,51,Locations: Chain Restaurants,Blackjack Pizza,9625 E Arapahoe Rd,GREENWOOD VILLAGE,CO,80112-3752,Location,United States of America,3036491212.0,"https://www.google.com/maps/place/Blackjack+Pizza+%26+Salads/@39.5958122,-104.8768858,17z/data=!3m1!4b1!4m5!3m4!1s0x876c8f34154b1fcb:0x7f89ecf1d99b3ec7!8m2!3d39.5958122!4d-104.8768858",0,-96.0,0.0,96.0,blackjack_pizza
2000634173,51,Locations: Chain Restaurants,Blackjack Pizza,16961 E Quincy Ave,AURORA,CO,80015-6101,Location,United States of America,3036809100.0,"https://www.google.com/maps/place/Blackjack+Pizza+%26+Salads/@39.6394597,-104.7891947,17z/data=!3m1!4b1!4m5!3m4!1s0x876c8906626757c7:0xb116eaba9885de7c!8m2!3d39.6394597!4d-104.7891947",0,-193.0,0.0,193.0,blackjack_pizza
2000634185,51,Locations: Chain Restaurants,Blackjack Pizza,2401 Brooks St,MISSOULA,MT,59801-7869,Location,United States of America,4065322121.0,"https://www.google.com/maps/place/Blackjack+Pizza+%26+Salads/@46.8485139,-114.0188822,17z/data=!3m1!4b1!4m5!3m4!1s0x535dcdecb0513c4d:0xea949cff013fd561!8m2!3d46.8485139!4d-114.0188822",0,-195.0,0.0,195.0,blackjack_pizza
2000634187,51,Locations: Chain Restaurants,Blackjack Pizza,8321 E Broadway Blvd,TUCSON,AZ,85710-4012,Location,United States of America,5207222121.0,"https://www.google.com/maps/place/Blackjack+Pizza+%26+Salads/@32.2213989,-110.8144924,17z/data=!3m1!4b1!4m5!3m4!1s0x86d66f49fe37625d:0x3831c46998cb6e56!8m2!3d32.2213989!4d-110.8144924",0,-145.0,0.0,145.0,blackjack_pizza
2000634191,51,Locations: Chain Restaurants,Blackjack Pizza,1915 W Uintah St,COLORADO SPRINGS,CO,80904-2739,Location,United States of America,7196331200.0,"https://www.google.com/maps/place/Blackjack+Pizza+%26+Salads/@38.8475235,-104.8503691,17z/data=!3m1!4b1!4m5!3m4!1s0x87135ab3ee21f1bd:0x7cdde35b4cd103e7!8m2!3d38.8475235!4d-104.8503691",0,-226.0,0.0,226.0,blackjack_pizza
2000634197,51,Locations: Chain Restaurants,Blackjack Pizza,1435 Cleveland Ave,LOVELAND,CO,80538-3867,Location,United States of America,9706691717.0,"https://www.google.com/maps/place/Blackjack+Pizza+%26+Salads/@40.4081155,-105.0748869,17z/data=!3m1!4b1!4m5!3m4!1s0x876952fe002c6831:0xea696b3329e6c6fa!8m2!3d40.4081155!4d-105.0748869",0,-160.0,0.0,160.0,blackjack_pizza
2000790991,51,Locations: Chain Restaurants,Blackjack Pizza,1490 S SHERIDAN BLVD,DENVER,CO,80232,Location,United States of America,3039222500.0,"https://www.google.com/maps/place/Blackjack+Pizza+%26+Salads/@39.6898628,-105.0527734,17z/data=!3m1!4b1!4m5!3m4!1s0x876c7f8c302b6fd7:0x306d538dc3a40dde!8m2!3d39.6898628!4d-105.0527734",0,-137.0,0.0,137.0,blackjack_pizza
2000626817,51,Locations: Chain Restaurants,Boston's The Gourmet Pizza Restaurant & Sports Bar,3301 Towne Centre Blvd,LANSING,MI,48912-5645,Location,United States of America,5174892200.0,"https://www.google.com/maps/place/Boston's+Restaurant+%26+Sports+Bar/@42.7662492,-84.5206185,17z/data=!4m5!3m4!1s0x8822e9868edb890d:0xf088299c93d14a9c!8m2!3d42.7662453!4d-84.5184298?hl=en",0,-1226.0,0.0,1226.0,bostons_the_gourmet_pizza_restaurant_&_sports_bar
2000626819,51,Locations: Chain Restaurants,Boston's The Gourmet Pizza Restaurant & Sports Bar,2501 E Lamar Blvd,ARLINGTON,TX,76006-7505,Location,United States of America,8176337773.0,"https://www.google.com/maps/place/Boston's+Restaurant+%26+Sports+Bar/@32.7624311,-97.0659001,17z/data=!3m1!4b1!4m5!3m4!1s0x864e8716a7924751:0x38934cb0360f26b8!8m2!3d32.7624311!4d-97.0659001",0,-1226.0,0.0,1226.0,bostons_the_gourmet_pizza_restaurant_&_sports_bar
2000626821,51,Locations: Chain Restaurants,Boston's The Gourmet Pizza Restaurant & Sports Bar,191 W Nationwide Blvd,COLUMBUS,OH,43215-2568,Location,United States of America,6142294275.0,"https://www.google.com/maps/place/Boston's+Restaurant+%26+Sports+Bar/@39.96822,-83.007066,17z/data=!3m1!4b1!4m5!3m4!1s0x88388f2454718a65:0xff52f907aeece8dc!8m2!3d39.96822!4d-83.007066",0,-1226.0,0.0,1226.0,bostons_the_gourmet_pizza_restaurant_&_sports_bar
2000626824,51,Locations: Chain Restaurants,Boston's The Gourmet Pizza Restaurant & Sports Bar,15310 Main St,MILL CREEK,WA,98012-7361,Location,United States of America,4253384900.0,"https://www.google.com/maps/place/Boston's+Restaurant+%26+Sports+Bar/@47.8589367,-122.2206439,17z/data=!3m1!4b1!4m5!3m4!1s0x5490067838f8002d:0x242b8da608fcb557!8m2!3d47.8589367!4d-122.2206439",0,-1226.0,0.0,1226.0,bostons_the_gourmet_pizza_restaurant_&_sports_bar
2000626826,51,Locations: Chain Restaurants,Boston's The Gourmet Pizza Restaurant & Sports Bar,14004 E Indiana Ave,SPOKANE VALLEY,WA,99216-1451,Location,United States of America,5099274284.0,"https://www.google.com/maps/place/Boston's+Restaurant+%26+Sports+Bar/@47.6756499,-117.2128176,17z/data=!3m1!4b1!4m5!3m4!1s0x5361dff23a37dd39:0xcb3c671a3a74db58!8m2!3d47.6756499!4d-117.2128176",0,-1226.0,0.0,1226.0,bostons_the_gourmet_pizza_restaurant_&_sports_bar
2000626832,51,Locations: Chain Restaurants,Boston's The Gourmet Pizza Restaurant & Sports Bar,10440 Odonnell Pl,SAINT CHARLES,MD,20603-7206,Location,United States of America,3013964988.0,"https://www.google.com/maps/place/Boston's+Restaurant+%26+Sports+Bar/@38.6174944,-76.9318718,17z/data=!3m1!4b1!4m5!3m4!1s0x89b7a7252fe1c07b:0x73be6cb7fd34659e!8m2!3d38.6174944!4d-76.9318718",0,-1226.0,0.0,1226.0,bostons_the_gourmet_pizza_restaurant_&_sports_bar
2000626809,51,Locations: Chain Restaurants,Boston's The Gourmet Pizza Restaurant & Sports Bar,694 W Antelope Dr,LAYTON,UT,84041-1629,Location,United States of America,8017799088.0,"https://www.google.com/maps/place/Boston's+Restaurant+%26+Sports+Bar/@41.0895485,-111.9792076,17z/data=!3m1!4b1!4m5!3m4!1s0x875303925514372b:0xcb7788502c62a115!8m2!3d41.0895485!4d-111.9792076",0,-1226.0,0.0,1226.0,bostons_the_gourmet_pizza_restaurant_&_sports_bar
2000626812,51,Locations: Chain Restaurants,Boston's The Gourmet Pizza Restaurant & Sports Bar,5825 W Arizona Pavilions Dr,TUCSON,AZ,85743-7302,Location,United States of America,5205721555.0,"https://www.google.com/maps/place/Boston's+Restaurant+%26+Sports+Bar/@32.3534993,-111.089543,17z/data=!3m1!4b1!4m5!3m4!1s0x86d60aa1dcec3731:0xac2b5b3ad6440205!8m2!3d32.3534993!4d-111.089543",0,-1226.0,0.0,1226.0,bostons_the_gourmet_pizza_restaurant_&_sports_bar
2000626823,51,Locations: Chain Restaurants,Boston's The Gourmet Pizza Restaurant & Sports Bar,16918 Twin Lakes Ave,MARYSVILLE,WA,98271-4705,Location,United States of America,3606529999.0,"https://www.google.com/maps/place/Boston's+Restaurant+%26+Sports+Bar/@48.1501809,-122.1896584,17z/data=!3m1!4b1!4m5!3m4!1s0x5485504e3dc7dc7b:0x5da0074ae6db12ba!8m2!3d48.1501809!4d-122.1896584",0,-1226.0,0.0,1226.0,bostons_the_gourmet_pizza_restaurant_&_sports_bar
2000626825,51,Locations: Chain Restaurants,Boston's The Gourmet Pizza Restaurant & Sports Bar,15133 Hall Rd,SHELBY TOWNSHIP,MI,48315-6207,Location,United States of America,5862474992.0,"https://www.google.com/maps/place/Boston's+Restaurant+%26+Sports+Bar/@42.6283198,-82.9748681,17z/data=!3m1!4b1!4m5!3m4!1s0x8824de6b2500c877:0xf269e5bef573423e!8m2!3d42.6283198!4d-82.9748681",0,-1226.0,0.0,1226.0,bostons_the_gourmet_pizza_restaurant_&_sports_bar
2000626828,51,Locations: Chain Restaurants,Boston's The Gourmet Pizza Restaurant & Sports Bar,12794 Riverdale Blvd NW,COON RAPIDS,MN,55448-1259,Location,United States of America,7634212100.0,"https://www.google.com/maps/place/Boston's+Restaurant+%26+Sports+Bar/@45.2006607,-93.3572486,17z/data=!3m1!4b1!4m5!3m4!1s0x52b33c3b260b5547:0xdd2d68f2b4d59e76!8m2!3d45.2006607!4d-93.3572486",0,-1226.0,0.0,1226.0,bostons_the_gourmet_pizza_restaurant_&_sports_bar
2000742928,51,Locations: Chain Restaurants,BOSTON'S THE GOURMET PIZZA RESTAURANT & SPORTS BAR,1640 13TH AVE E,WEST FARGO,ND,58078,Location,United States of America,7015322220.0,"https://www.google.com/maps/place/Boston's+Restaurant+%26+Sports+Bar/@46.8625101,-96.87398,17z/data=!3m1!4b1!4m5!3m4!1s0x52c8cb4fc4b0000f:0x595f1c4c400e249b!8m2!3d46.8625101!4d-96.87398",0,-1226.0,0.0,1226.0,bostons_the_gourmet_pizza_restaurant_&_sports_bar
2000626814,51,Locations: Chain Restaurants,Boston's The Gourmet Pizza Restaurant & Sports Bar,3911 Venetian Way,NEWBURGH,IN,47630-7927,Location,United States of America,8128533400.0,"https://www.google.com/maps/place/Boston's+Restaurant+%26+Sports+Bar/@37.9773207,-87.443203,17z/data=!3m1!4b1!4m5!3m4!1s0x886e2c93805e6237:0x41c1879044783917!8m2!3d37.9773207!4d-87.443203",0,-1226.0,0.0,1226.0,bostons_the_gourmet_pizza_restaurant_&_sports_bar
2000626816,51,Locations: Chain Restaurants,Boston's The Gourmet Pizza Restaurant & Sports Bar,3324 Owen Rd,FENTON,MI,48430-1759,Location,United States of America,8107505800.0,"https://www.google.com/maps/place/Boston's+Restaurant+%26+Sports+Bar/@42.7904446,-83.7400568,17z/data=!3m1!4b1!4m5!3m4!1s0x882365bf8c480691:0xf70186fa864962cf!8m2!3d42.7904446!4d-83.7400568",0,-1226.0,0.0,1226.0,bostons_the_gourmet_pizza_restaurant_&_sports_bar
2000626818,51,Locations: Chain Restaurants,Boston's The Gourmet Pizza Restaurant & Sports Bar,3201 Bankhead Dr,LITTLE ROCK,AR,72206-3731,Location,United States of America,5012352000.0,"https://www.google.com/maps/place/Boston's+Restaurant+%26+Sports+Bar/@34.7144863,-92.2223774,17z/data=!3m1!4b1!4m5!3m4!1s0x87d2b97e6d22d77b:0xfe7f898833e0d29f!8m2!3d34.7144863!4d-92.2223774",0,-1226.0,0.0,1226.0,bostons_the_gourmet_pizza_restaurant_&_sports_bar
2000626822,51,Locations: Chain Restaurants,Boston's The Gourmet Pizza Restaurant & Sports Bar,16927 Sierra Lakes Pkwy,FONTANA,CA,92336-1272,Location,United States of America,9098232300.0,"https://www.google.com/maps/place/Boston's+Restaurant+%26+Sports+Bar/@34.1381426,-117.4355596,17z/data=!3m1!4b1!4m5!3m4!1s0x80c34c1ed150ff4b:0x1ecdcee7e8e15df3!8m2!3d34.1381426!4d-117.4355596",0,-1226.0,0.0,1226.0,bostons_the_gourmet_pizza_restaurant_&_sports_bar
2000626807,51,Locations: Chain Restaurants,Boston's The Gourmet Pizza Restaurant & Sports Bar,804 N Cacheris Ct,CASA GRANDE,AZ,85122-6497,Location,United States of America,5202515196.0,"https://www.google.com/maps/place/Boston's+Restaurant+%26+Sports+Bar/@32.8811009,-111.6961688,17z/data=!3m1!4b1!4m5!3m4!1s0x872a67b0ba5ce9a5:0x4f991a3c798b0ac4!8m2!3d32.8811009!4d-111.6961688",0,-1226.0,0.0,1226.0,bostons_the_gourmet_pizza_restaurant_&_sports_bar
2000626820,51,Locations: Chain Restaurants,Boston's The Gourmet Pizza Restaurant & Sports Bar,2404 Patterson Rd,GRAND JUNCTION,CO,81505-1215,Location,United States of America,9702567654.0,"https://www.google.com/maps/place/Boston's+Restaurant+%26+Sports+Bar/@39.0950949,-108.6072725,17z/data=!3m1!4b1!4m5!3m4!1s0x87471d30c0f81e35:0xc7f9802eab68f1b9!8m2!3d39.0950949!4d-108.6072725",0,-1226.0,0.0,1226.0,bostons_the_gourmet_pizza_restaurant_&_sports_bar
2000626827,51,Locations: Chain Restaurants,Boston's The Gourmet Pizza Restaurant & Sports Bar,13070 City Station Dr,JACKSONVILLE,FL,32218-7224,Location,United States of America,9047517499.0,"https://www.google.com/maps/place/Boston's+Restaurant+%26+Sports+Bar/@30.4747251,-81.6440137,17z/data=!3m1!4b1!4m5!3m4!1s0x88e5ae4c5b1a5c3f:0x56c5f2e27a053b97!8m2!3d30.4747251!4d-81.6440137",0,-1226.0,0.0,1226.0,bostons_the_gourmet_pizza_restaurant_&_sports_bar
2000626829,51,Locations: Chain Restaurants,Boston's The Gourmet Pizza Restaurant & Sports Bar,1101 7th St S,GREAT FALLS,MT,59405-4308,Location,United States of America,4067612788.0,"https://www.google.com/maps/place/Boston's+Restaurant+%26+Sports+Bar/@47.492911,-111.2952709,17z/data=!3m1!4b1!4m5!3m4!1s0x534237c3ecebd00d:0xea90f3171a82659e!8m2!3d47.492911!4d-111.2952709",0,-1226.0,0.0,1226.0,bostons_the_gourmet_pizza_restaurant_&_sports_bar
