Store Company ID,Industry ID,Industry Name,Company Name,Address 1,City,State,Zip,Listing Type,Country,Phone,Google Link,reviews_scraped,difference,proportion,review_count,company_name
2000749215,51,Locations: Chain Restaurants,Blaze Pizza,1350 South State St,OREM,UT,84097,Location,United States of America,8015289501.0,"https://www.google.com/maps/place/Blaze+Pizza/@40.2723268,-111.6845939,17z/data=!3m1!4b1!4m5!3m4!1s0x874d9a8bd2f06f93:0xaaf257618667fded!8m2!3d40.2723268!4d-111.6845939",290,-464.0,0.38461538461538464,754.0,blaze_pizza
2000749227,51,Locations: Chain Restaurants,Blaze Pizza,1800 South Harbor Blvd,ANAHEIM,CA,92802,Location,United States of America,7148553136.0,"https://www.google.com/maps/place/Blaze+Pizza/@33.8030556,-117.9141667,17z/data=!3m1!4b1!4m5!3m4!1s0x80dcd7dcd8e7d1bd:0x461f413b8e234c4d!8m2!3d33.8030556!4d-117.9141667",500,-163.0,0.7541478129713424,663.0,blaze_pizza
2000758962,51,Locations: Chain Restaurants,Blaze Pizza,6160 South Westnedge Ave,PORTAGE,MI,49002,Location,United States of America,2692410780.0,"https://www.google.com/maps/place/Blaze+Pizza/@42.2282383,-85.5901266,17z/data=!3m1!4b1!4m5!3m4!1s0x88179f6a76ced55f:0x1f31ed2e80c336b9!8m2!3d42.2282383!4d-85.5901266",120,-157.0,0.4332129963898917,277.0,blaze_pizza
2000634200,51,Locations: Chain Restaurants,Brixx Wood Fired Pizza,8594 E 116th St,FISHERS,IN,46038-1562,Location,United States of America,3178492749.0,"https://www.google.com/maps/place/Brixx+Wood+Fired+Pizza/@39.9570494,-86.0198192,17z/data=!4m5!3m4!1s0x8814b3817e1dccdb:0x55e4243690deae00!8m2!3d39.9570453!4d-86.0176305?hl=en",310,-69.0,0.8179419525065963,379.0,brixx_wood_fired_pizza
2000041104,51,Locations: Chain Restaurants,California Pizza Kitchen,1325 S Main St,WALNUT CREEK,CA,94596-5128,Location,United States of America,9259380720.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Walnut+Creek/@37.893973,-122.058893,17z/data=!3m1!4b1!4m5!3m4!1s0x808561c3007b2981:0xc8a81180351885a7!8m2!3d37.893973!4d-122.058893",40,-451.0,0.0814663951120163,491.0,california_pizza_kitchen
2000041141,51,Locations: Chain Restaurants,California Pizza Kitchen,13345 Fiji Way,MARINA DEL REY,CA,90292-6906,Location,United States of America,3103011563.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Marina+Del+Rey/@33.977875,-118.437742,17z/data=!3m1!4b1!4m5!3m4!1s0x80c2b0802e3b81e3:0x5ca10d058c65eecf!8m2!3d33.977875!4d-118.437742",50,-659.0,0.07052186177715092,709.0,california_pizza_kitchen
2000041160,51,Locations: Chain Restaurants,California Pizza Kitchen,1555 Simi Town Center Way,SIMI VALLEY,CA,93063,Location,United States of America,8055220030.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Simi+Valley+Town+Center/@34.2843048,-118.76832,17z/data=!3m1!4b1!4m5!3m4!1s0x80e82eb509203877:0x7b97aeb25b6e1d99!8m2!3d34.2843048!4d-118.76832",150,-189.0,0.4424778761061947,339.0,california_pizza_kitchen
2000041219,51,Locations: Chain Restaurants,California Pizza Kitchen,2284 Kalakaua Ave,HONOLULU,HI,96815-2584,Location,United States of America,8089242000.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Center+of+Waikiki/@21.278479,-157.8278079,17z/data=!3m1!4b1!4m5!3m4!1s0x7c007275e7f052e9:0x3089e9bc17b18927!8m2!3d21.278479!4d-157.8278079",10,-1119.0,0.008857395925597875,1129.0,california_pizza_kitchen
2000041228,51,Locations: Chain Restaurants,California Pizza Kitchen,24061 Newhall Ranch Rd,VALENCIA,CA,91354,Location,United States of America,6612592082.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Valencia/@34.431177,-118.556485,17z/data=!3m1!4b1!4m5!3m4!1s0x80c2875dbec24a13:0x42329b8d56dc71a!8m2!3d34.431177!4d-118.556485",80,-592.0,0.11904761904761905,672.0,california_pizza_kitchen
2000041243,51,Locations: Chain Restaurants,California Pizza Kitchen,27500 Novi Rd,NOVI,MI,48377-3418,Location,United States of America,2484493280.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Twelve+Oaks/@42.4927891,-83.4714596,17z/data=!3m1!4b1!4m5!3m4!1s0x8824af089ffc2273:0xc7894d4626e84c68!8m2!3d42.4927891!4d-83.4714596",60,-502.0,0.10676156583629894,562.0,california_pizza_kitchen
2000041279,51,Locations: Chain Restaurants,California Pizza Kitchen,3200 Las Vegas Blvd S,LAS VEGAS,NV,89109-0766,Location,United States of America,7028931370.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Fashion+Show+Mall/@36.1275279,-115.173689,17z/data=!3m1!5s0x80c8c416a26be787:0x4392ab27a0ae83e0!4m5!3m4!1s0x80c8c415f0a42c77:0x172c4dd246aafbd4!8m2!3d36.1275236!4d-115.1715003?hl=en",210,-305.0,0.4077669902912621,515.0,california_pizza_kitchen
2000041294,51,Locations: Chain Restaurants,California Pizza Kitchen,3505 Grand Ave,CHINO HILLS,CA,91709-5412,Location,United States of America,9095903090.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Chino+Hills+Town+Center/@34.002075,-117.729991,17z/data=!3m1!4b1!4m5!3m4!1s0x80c332a4305aaa21:0x78b67b7bc19e3fa9!8m2!3d34.002075!4d-117.729991",30,-486.0,0.05813953488372092,516.0,california_pizza_kitchen
2000041460,51,Locations: Chain Restaurants,California Pizza Kitchen,39 Norwich Westerly Rd,LEDYARD,CT,6338,Location,United States of America,8608592912.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Foxwoods+Casino/@41.4729043,-71.9601161,17z/data=!3m1!4b1!4m5!3m4!1s0x89e675845275a815:0xb3e8963a5bca155f!8m2!3d41.4729043!4d-71.9601161",10,-543.0,0.018083182640144663,553.0,california_pizza_kitchen
2000128191,51,Locations: Chain Restaurants,California Pizza Kitchen,400 Commons Way,BRIDGEWATER,NJ,8807,Location,United States of America,9085661225.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Bridgewater+Commons/@40.58542,-74.619462,17z/data=!3m1!4b1!4m5!3m4!1s0x89c3951567d84e97:0x4cacbc1c9c697ddd!8m2!3d40.58542!4d-74.619462",20,-696.0,0.027932960893854747,716.0,california_pizza_kitchen
2000390914,51,Locations: Chain Restaurants,California Pizza Kitchen,5465 Alton Pkwy,IRVINE,CA,92604-3716,Location,United States of America,9493961120.0,"https://www.google.com/maps/place/California+Pizza+Kitchen/@33.670339,-117.788647,17z/data=!3m1!4b1!4m5!3m4!1s0x80dcdda1479cbdb5:0x3fe9537df198cea1!8m2!3d33.670339!4d-117.788647",150,-459.0,0.24630541871921185,609.0,california_pizza_kitchen
2000390915,51,Locations: Chain Restaurants,California Pizza Kitchen,521 Spectrum Center Dr,IRVINE,CA,92618-4955,Location,United States of America,9495859531.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Irvine+Spectrum/@33.6522905,-117.7457813,17z/data=!3m1!4b1!4m5!3m4!1s0x80dce7fbc716de07:0x45d46c5e3ea94179!8m2!3d33.6522905!4d-117.7457813",210,-214.0,0.4952830188679245,424.0,california_pizza_kitchen
2000041125,51,Locations: Chain Restaurants,California Pizza Kitchen,12171 Seal Beach Blvd,SEAL BEACH,CA,90740-2633,Location,United States of America,5624302695.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Rossmoor+Center/@33.7855851,-118.0724287,17z/data=!3m1!4b1!4m5!3m4!1s0x80dd2e53947d9e27:0xe66d4c11c0ef31c6!8m2!3d33.7855851!4d-118.0724287",50,-342.0,0.12755102040816327,392.0,california_pizza_kitchen
2000041118,51,Locations: Chain Restaurants,California Pizza Kitchen,1190 Roseville Pkwy,ROSEVILLE,CA,95678-6653,Location,United States of America,9167814950.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Fountains+at+Roseville/@38.7692068,-121.2685826,17z/data=!3m1!4b1!4m5!3m4!1s0x809b21d3f48afc79:0xb62a594b1eec6136!8m2!3d38.7692068!4d-121.2685826",50,-404.0,0.11013215859030837,454.0,california_pizza_kitchen
2000041205,51,Locations: Chain Restaurants,California Pizza Kitchen,210 Wilshire Blvd,SANTA MONICA,CA,90401-1202,Location,United States of America,3103939335.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Santa+Monica/@34.017802,-118.499689,17z/data=!3m1!4b1!4m5!3m4!1s0x80c2a4c5bf9d3323:0x1b38b15b70f04aef!8m2!3d34.017802!4d-118.499689",40,-213.0,0.15810276679841898,253.0,california_pizza_kitchen
2000041265,51,Locations: Chain Restaurants,California Pizza Kitchen,300 Monticello Ave,NORFOLK,VA,23510-4400,Location,United States of America,7576227190.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+MacArthur+Center/@36.84927,-76.289533,17z/data=!3m1!4b1!4m5!3m4!1s0x89ba980dc43f6a07:0x2dd6495390900e82!8m2!3d36.84927!4d-76.289533",20,-578.0,0.033444816053511704,598.0,california_pizza_kitchen
2000041280,51,Locations: Chain Restaurants,California Pizza Kitchen,321 W Katella Ave,ANAHEIM,CA,92802-3614,Location,United States of America,7149910305.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Anaheim+Garden+Walk/@33.8036256,-117.9106411,17z/data=!3m1!4b1!4m5!3m4!1s0x80dcd7c31e793301:0x1f7c7c039dfd0618!8m2!3d33.8036256!4d-117.9106411",10,-723.0,0.013642564802182813,733.0,california_pizza_kitchen
2000041296,51,Locations: Chain Restaurants,California Pizza Kitchen,365 Central Park Ave,SCARSDALE,NY,10583-1319,Location,United States of America,9147220600.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Scarsdale/@40.8580643,-74.1186335,9z/data=!4m8!1m2!2m1!1sCalifornia+Pizza+Kitchen+365+Central+Park+Ave+SCARSDALE+NY+10583-1319!3m4!1s0x89c2949cfe4a7867:0xf24f20ae8f4440c3!8m2!3d41.008775!4d-73.809732?hl=en",20,-658.0,0.029498525073746312,678.0,california_pizza_kitchen
2000041180,51,Locations: Chain Restaurants,California Pizza Kitchen,1815 Hawthorne Blvd,REDONDO BEACH,CA,90278-3432,Location,United States of America,3103709931.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Redondo+Beach/@33.871576,-118.354501,17z/data=!3m1!4b1!4m5!3m4!1s0x80c2b4f97a0167a3:0x5ca17c41b5397b42!8m2!3d33.871576!4d-118.354501",40,-600.0,0.0625,640.0,california_pizza_kitchen
2000041301,51,Locations: Chain Restaurants,California Pizza Kitchen,37546 W Six Mile Rd,LIVONIA,MI,48152-3923,Location,United States of America,7345910476.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Livonia/@42.5186776,-83.770182,9z/data=!3m1!5s0x8824b276d3defc15:0xf07d58fb458a515b!4m8!1m2!2m1!1sCalifornia+Pizza+Kitchen+37546+W+Six+Mile+Rd+LIVONIA+MI+48152-3923!3m4!1s0x8824b27a754a7bf7:0x19feb9d73c16a54d!8m2!3d42.41469!4d-83.415237?hl=en",60,-263.0,0.18575851393188847,323.0,california_pizza_kitchen
2000041372,51,Locations: Chain Restaurants,California Pizza Kitchen,609 Kailua Rd,KAILUA,HI,96734-2839,Location,United States of America,8082632480.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Kailua+Town+Center/@21.393766,-157.741752,17z/data=!3m1!4b1!4m5!3m4!1s0x7c0014dceb3dcb3f:0x9fabe79e093108ef!8m2!3d21.393766!4d-157.741752",20,-530.0,0.03636363636363636,550.0,california_pizza_kitchen
2000041379,51,Locations: Chain Restaurants,California Pizza Kitchen,6417 E Pacific Coast Hwy,LONG BEACH,CA,90803-4201,Location,United States of America,5625962775.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Long+Beach+Marketplace/@33.757347,-118.109924,17z/data=!3m1!4b1!4m5!3m4!1s0x80dd2fd8bed319b1:0xa1981dedd33d1a6d!8m2!3d33.757347!4d-118.109924",10,-426.0,0.022935779816513763,436.0,california_pizza_kitchen
2000610314,51,Locations: Chain Restaurants,California Pizza Kitchen,91-5431 Kapolei Pkwy,KAPOLEI,HI,96707-5004,Location,United States of America,8088922996.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Kapolei/@21.3334231,-158.0501581,17z/data=!3m1!4b1!4m5!3m4!1s0x7c0063611f2afc79:0xffccd0a56abaa19a!8m2!3d21.3334231!4d-158.0501581",40,-682.0,0.05540166204986149,722.0,california_pizza_kitchen
2000610311,51,Locations: Chain Restaurants,California Pizza Kitchen,95-1249 Meheula Pkwy,MILILANI,HI,96789-1779,Location,United States of America,8083793650.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Mililani/@21.453744,-158.006538,17z/data=!3m1!4b1!4m5!3m4!1s0x7c00670f28fbe079:0x4ef2f000bcd27fbc!8m2!3d21.453744!4d-158.006538",10,-518.0,0.01893939393939394,528.0,california_pizza_kitchen
2000086845,51,Locations: Chain Restaurants,California Pizza Kitchen,4712 River City Dr,JACKSONVILLE,FL,32246-7440,Location,United States of America,9044210179.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Jacksonville/@30.257838,-81.525781,17z/data=!3m1!4b1!4m5!3m4!1s0x88e5b550c8d15465:0x55b81d33255c6112!8m2!3d30.257838!4d-81.525781",10,-722.0,0.01366120218579235,732.0,california_pizza_kitchen
2000503101,51,Locations: Chain Restaurants,California Pizza Kitchen,3786 Las Vegas Blvd S,LAS VEGAS,NV,89109-4375,Location,United States of America,7027490180.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+The+Park/@36.1032363,-115.1774517,17z/data=!4m5!3m4!1s0x80c8c5cd2ba373a9:0x1b6c68ac0dfa704e!8m2!3d36.103232!4d-115.175263?hl=en",210,-427.0,0.3296703296703297,637.0,california_pizza_kitchen
2000634233,51,Locations: Chain Restaurants,Chanellos Pizza,6657 Indian River Rd,VIRGINIA BEACH,VA,23464-3441,Location,United States of America,7573669600.0,"https://www.google.com/maps/place/Chanello's+Pizza+%2311/@36.819091,-76.221953,17z/data=!3m1!4b1!4m5!3m4!1s0x89babd9dace7bc81:0x26dac2e722fbf6b3!8m2!3d36.819091!4d-76.221953",80,-96.0,0.4545454545454545,176.0,chanellos_pizza
1000822857,51,Locations: Chain Restaurants,Chuck E. Cheese's,1000 Lehigh Valley Mall,WHITEHALL,PA,18052-5729,Location,United States of America,6102669473.0,"https://www.google.com/maps/place/Chuck+E.+Cheese/@40.6320841,-75.4758344,17z/data=!3m1!4b1!4m5!3m4!1s0x89c439a7dc9604bb:0xe2cfc27e659d5340!8m2!3d40.6320841!4d-75.4758344",370,-725.0,0.3378995433789954,1095.0,chuck_e_cheeses
1000830098,51,Locations: Chain Restaurants,Chuck E. Cheese's,1220 Jordan Ln NW,HUNTSVILLE,AL,35816-3032,Location,United States of America,2565342415.0,"https://www.google.com/maps/place/Chuck+E.+Cheese/@34.7402311,-86.6267808,17z/data=!3m1!4b1!4m5!3m4!1s0x88626b9b6b5c67cf:0x6f2c00add2a2142b!8m2!3d34.7402311!4d-86.6267808",260,-829.0,0.2387511478420569,1089.0,chuck_e_cheeses
1000836691,51,Locations: Chain Restaurants,Chuck E. Cheese's,1540 W Brandon Blvd,BRANDON,FL,33511-4806,Location,United States of America,8136852902.0,"https://www.google.com/maps/place/Chuck+E.+Cheese/@27.9390491,-82.308184,17z/data=!3m1!4b1!4m5!3m4!1s0x88c2ce7c1e3922b7:0x7d6d6c80db6f70fe!8m2!3d27.9390491!4d-82.308184",140,-1274.0,0.099009900990099,1414.0,chuck_e_cheeses
1000847061,51,Locations: Chain Restaurants,Chuck E. Cheese's,2216 S Fielder Rd,ARLINGTON,TX,76013-6258,Location,United States of America,8178611561.0,"https://www.google.com/maps/place/Chuck+E.+Cheese/@32.7074626,-97.1336214,17z/data=!3m1!4b1!4m5!3m4!1s0x864e7d26218c901b:0x61fd86e9bf41789d!8m2!3d32.7074626!4d-97.1336214",30,-739.0,0.03901170351105332,769.0,chuck_e_cheeses
1000850960,51,Locations: Chain Restaurants,Chuck E. Cheese's,250 W Route 59,NANUET,NY,10954-2234,Location,United States of America,8456272788.0,"https://www.google.com/maps/place/Chuck+E.+Cheese/@41.1012684,-74.0222466,17z/data=!3m1!4b1!4m5!3m4!1s0x89c2e83f75d57405:0x683069564b5f9a38!8m2!3d41.1012684!4d-74.0222466",10,-453.0,0.02159827213822894,463.0,chuck_e_cheeses
1000855442,51,Locations: Chain Restaurants,Chuck E. Cheese's,3023 Erie Blvd E,SYRACUSE,NY,13224-1403,Location,United States of America,3154494131.0,"https://www.google.com/maps/place/Chuck+E.+Cheese/@43.0562355,-76.0857463,17z/data=!3m1!4b1!4m5!3m4!1s0x89d9f2d4d464e67f:0xbe79db63ce9869ea!8m2!3d43.0562355!4d-76.0857463",50,-706.0,0.06613756613756612,756.0,chuck_e_cheeses
1000824861,51,Locations: Chain Restaurants,Chuck E. Cheese's,10430 Midlothian Tpke,NORTH CHESTERFIELD,VA,23235-4400,Location,United States of America,8043309865.0,"https://www.google.com/maps/place/Chuck+E.+Cheese/@37.5084307,-77.5889588,17z/data=!3m1!4b1!4m5!3m4!1s0x89b16d6961a0056d:0xba349ffc78cc680c!8m2!3d37.5084307!4d-77.5889588",70,-1147.0,0.05751848808545604,1217.0,chuck_e_cheeses
1000855716,51,Locations: Chain Restaurants,Chuck E. Cheese's,305 Marshall Rd,SUPERIOR,CO,80027-8635,Location,United States of America,7203048814.0,"https://www.google.com/maps/place/Chuck+E.+Cheese/@39.9569804,-105.167982,17z/data=!3m1!4b1!4m5!3m4!1s0x876b8cd4b192fc29:0x8cf916950c67f6f7!8m2!3d39.9569804!4d-105.167982",20,-549.0,0.0351493848857645,569.0,chuck_e_cheeses
